,ts,actual,MEAN,ARF,HTR,SRP
4276,4276,43.088521559255504,33.48420089926541,51.73174588246735,39.092097079264484,51.18885277940105
4277,4277,19.868639155062585,33.48644647342019,25.70577778367272,27.974396877117446,30.276555173186633
4278,4278,11.51579019386664,33.483263255253206,14.500899280634178,10.821300953214076,18.38331584569887
4279,4279,4.335184563536068,33.47812946860647,10.357770818510634,5.797473427170522,13.279265832303974
4280,4280,43.53802107980784,33.47132036932958,30.655855718836783,27.94544774239582,33.791101511293476
4281,4281,4.975676804374997,33.473671852793835,8.840854480140916,5.789394483172542,11.819642903244628
4282,4282,26.687282647450104,33.46701655268911,35.636793127894364,28.00093732722647,36.45062445715932
4283,4283,25.81717264980053,33.465433612248944,22.80447202832209,19.7865089660426,23.439856750845465
4284,4284,42.6493183208017,33.46364830390103,38.704743987158835,39.095630611077034,45.528160424993814
4285,4285,60.30424383407423,33.465791984185024,42.37053699577149,39.09876991117397,48.21438351773455
4286,4286,53.40747193682857,33.47205387215747,35.79468933456796,39.1174861282286,43.93995615580254
4287,4287,59.62956605195423,33.47670407464514,42.443147299726334,39.13008752664888,50.118717320761974
4288,4288,59.3689455347068,33.48280315626298,36.276631216673096,39.14814874120862,46.41724976687074
4289,4289,39.078831059834,33.488838628955556,36.24374981447244,31.29993402405287,40.95401730807188
4290,4290,32.10299279419023,33.49014165749422,33.90385022406123,31.38636621333933,43.09526758514571
4291,4291,60.79087278890915,33.489818388125,46.51168103162838,39.165948738386,48.212323565772884
4292,4292,25.18020538776296,33.496179304807384,20.983492927643425,19.796747783841848,26.970232789941328
4293,4293,23.244012862045487,33.49424220396484,21.552120601126898,19.805872288255273,26.341468415918094
4294,4294,20.63933901087072,33.491855098854934,14.918695454333626,19.811689784996034,19.853021583489056
4295,4295,24.13277401855878,33.48886266204749,31.311608231283273,27.996278977298186,36.84718257635436
4296,4296,18.378514650847265,33.486684801562504,25.392728224155295,19.813087841120822,25.384733635652005
4297,4297,51.98358335548203,33.48316882061051,50.281478989562565,39.184968020752336,51.244499037423836
4298,4298,26.71364526165953,33.48747324465306,34.41779946294977,19.81066866204785,32.988929305900285
4299,4299,16.627825153931994,33.485897569383695,18.938289179961544,19.82228983477447,22.358395721743758
4300,4300,49.33973481666116,33.481977087426614,29.48487478819918,31.394241230711316,36.47563148923975
4301,4301,31.10032625889712,33.48566408062104,19.62189521739095,10.82473901876186,20.21412864211723
4302,4302,29.636544905078043,33.48510960878893,35.86465795484523,31.589300943602076,42.08226016461204
4303,4303,41.10709378545828,33.48421521773532,27.769860275094285,19.816920986571372,29.36820447903381
4304,4304,15.708658079859129,33.485986332644174,21.585967933856146,10.92461875886105,21.936897005069845
4305,4305,17.643486390774996,33.48185687195828,14.90778351070809,19.852642753012457,19.99017717985529
4306,4306,50.90278716167693,33.47817866237138,40.65614266676509,27.98262701631324,35.9739576284072
4307,4307,20.48945980876243,33.48222431096652,29.463084650924834,28.06333180555748,31.42017744985329
4308,4308,25.96664484849782,33.479208348918654,20.808960780865284,19.848942323594972,25.84884418849686
4309,4309,74.91628287532905,33.477464890227445,49.95522220253343,39.19621460716247,52.52172307359151
4310,4310,50.83153915641729,33.48707946516598,41.69411307206223,39.227575509944,47.758340036168185
4311,4311,7.604917094685469,33.491102768272285,11.580703522818414,10.948069932003197,17.072418196516434
4312,4312,22.19815532359492,33.485099478459304,23.875036993443565,25.315682307392496,28.390872137044827
4313,4313,28.25075703059964,33.48248251946212,22.24515748377317,19.859172595375746,25.175266862624344
4314,4314,28.47075061899601,33.481269787545365,32.417363509913336,31.568303566843753,40.55897957239369
4315,4315,19.638633133514773,33.48010860117954,25.222594975722437,25.29690202435757,30.19439263100904
4316,4316,42.65130544412149,33.476901586474334,37.40906703617806,39.23775442542337,45.22515839731919
4317,4317,54.46453962139272,33.47902676689075,34.18163791667918,39.24074614410759,43.18753552485131
4318,4318,41.6226830059359,33.48388677449948,26.63261078756109,25.263020174711805,31.49006472213305
4319,4319,29.69318569016895,33.4857711913162,37.36215237451349,31.778234265561036,38.194936746533415
4320,4320,32.68228918555038,33.48489327800575,28.53458514270838,31.761002459152838,30.55401417387467
4321,4321,40.56961413107213,33.48470753301791,38.06703121214951,39.25407696151327,42.46444057349365
4322,4322,43.36199302548135,33.48634679877406,42.6972693035016,31.76855398969708,36.241013279510206
4323,4323,27.815345187042748,33.488631241574595,23.57344081456418,19.873181918306003,28.93316601154366
4324,4324,31.795369163361467,33.48731919577105,32.68137636108467,31.862809591614024,32.76894576660179
4325,4325,20.463346169285323,33.48692799345142,15.20489672201396,10.931761869382134,18.309987325528063
4326,4326,26.925636416810026,33.48391745673756,27.417804008644065,25.360399120135757,29.074322669538347
4327,4327,39.49009941560326,33.48240179206459,28.88344626094105,25.369660879287675,35.90737690596243
4328,4328,13.559512294868949,33.483789892254876,21.297511402121707,19.886418857087232,23.83605943410117
4329,4329,33.441150923641786,33.47918737952737,39.966505421720626,31.535350875909202,40.66950029084513
4330,4330,17.21155669254068,33.47917859512647,25.696356747066794,19.875891558314823,29.404305529090195
4331,4331,41.3002019246869,33.475422506024046,39.52311864611139,31.55541192904323,44.16165512162918
4332,4332,25.18323195135471,33.47722878012808,33.45415654178735,31.65692015816452,37.14044521548998
4333,4333,18.03936987317416,33.47531463361786,24.13222201706603,19.87146575288995,23.86073632149114
4334,4334,36.98747182503069,33.47175304045671,42.04184445178467,39.25522791266774,48.55568880676217
4335,4335,20.3527447796217,33.472564048250156,23.044508207424908,19.868427451265212,26.179808695257144
4336,4336,25.482802518601588,33.46953825967344,30.59119899127273,19.869229301146596,29.278453071511425
4337,4337,13.197507346361991,33.467696725031736,13.866260416051022,10.978031696080693,19.188413321539677
4338,4338,22.19392058693041,33.4630240211639,21.35191148684902,19.878507934563878,25.550509514470995
4339,4339,42.2124335762671,33.460426855126975,26.728069147818765,19.88232874752158,28.16810380580226
4340,4340,37.02359148713165,33.46244344653738,40.825084049434864,31.86226571719263,37.795992834581426
4341,4341,19.74708890745369,33.46326379853936,27.788878277856302,19.919116399628244,28.952547854324767
4342,4342,56.58986617369873,33.46010484531709,51.650679725326775,39.25324560839533,50.447856024063675
4343,4343,14.88808599508804,33.46543060201255,18.668173652582784,19.91883345967401,22.12707870642143
4344,4344,26.82193794252302,33.46115404938665,32.4654988583175,19.910572790602437,29.91448950674794
4345,4345,15.538909925406347,33.45962603647368,18.93311203684003,19.921902897408863,23.622516555426873
4346,4346,53.035704010005055,33.45550253989957,43.79980282412602,39.26838676172748,46.152808842415546
4347,4347,17.101743775675963,33.4600068420551,19.02409734986688,19.914729422822933,21.768130549978697
4348,4348,50.28279460670512,33.45624459203984,32.52481580911899,31.903556323352145,32.21635177306586
4349,4349,32.6237028592787,33.46011365389651,37.6353778935063,31.59018110448607,39.959144701525446
4350,4350,31.925304786172276,33.459921375552916,36.661268954925326,31.600727244841096,37.82112928024793
4351,4351,26.10452488879609,33.45956867121153,22.890991645358167,27.761239397022898,23.05069101733071
4352,4352,68.46703756358889,33.4578786335777,56.21833426153022,59.05183273266034,48.95928587176092
4353,4353,66.963264164142,33.46592116951384,62.526762881856975,59.063616468368636,50.38809744599211
4354,4354,24.16442395844245,33.47361463368348,25.526848869274467,27.758101680151256,25.828754482251412
4355,4355,27.261572396364883,33.47147704684646,37.215693119103406,27.751308338522318,28.405516836191914
4356,4356,2.815367263093949,33.47005144890099,8.355195588518303,5.784923506915412,12.794001026147873
4357,4357,82.3779904336173,33.46301571693271,48.618970120911825,59.073491027988354,49.112011087587035
4358,4358,33.4571283010207,33.47423989653727,31.56522714566873,27.750384308442776,27.356281675323707
4359,4359,78.60693636731438,33.474235970959036,50.18688237706688,59.10258528442485,48.30510538926722
4360,4360,26.91077030910289,33.48458750774719,23.33110058451942,27.761131472270606,22.495303333142548
4361,4361,46.79968800356188,33.48308009724533,41.05238628552178,42.88634891078944,36.30940846966907
4362,4362,39.23098582511808,33.48613296471583,27.561868440550146,27.759533049031567,26.560885717546643
4363,4363,36.46086898690422,33.48744968551812,37.5449099777576,42.909504763409394,32.96643054665212
4364,4364,13.352262505810293,33.488131037328706,17.408599583741427,14.564196862048432,19.847212152667908
4365,4365,23.48132761595245,33.483518009028245,24.13959952959526,14.560373725277964,20.651252330858526
4366,4366,32.818836441253524,33.48122708131567,22.537993832533495,27.78105547450265,23.676502276262248
4367,4367,121.2390580944223,33.48107540038138,55.89624225029249,59.12690492417907,51.751337642551356
4368,4368,24.837729366030857,33.50116651363551,16.504477462591694,14.588427039399582,19.744094495278702
4369,4369,24.701135102497183,33.49918357997847,29.512439177232537,42.87157161178289,27.593240120801706
4370,4370,102.15605124383198,33.49717029657401,49.25322424010592,42.76531174915549,38.327934134630866
4371,4371,67.90243739836217,33.512878116511615,53.29217800552466,59.20425505266007,50.80432166982346
4372,4372,59.94043304935435,33.52074398094022,63.53254825156898,59.21507368741841,53.966687978366146
4373,4373,71.39827633649111,33.52678552886348,56.47478553269138,43.110606746217556,41.505878106604584
4374,4374,62.85736206801312,33.53544384866403,43.02497195927646,43.2741192872018,37.18383196049949
4375,4375,6.971365317669093,33.54214600139988,10.021384977377526,5.768696423615841,15.610016090543603
4376,4376,46.26646609991484,33.536074067971235,47.06819066973337,59.21597475494877,46.968075024601696
4377,4377,81.17830485631069,33.538982542275996,69.23625807884562,59.1999083670393,57.57296657547899
4378,4378,22.160575111511484,33.54986406861543,30.00495763050406,27.790489521256866,27.857873918334736
4379,4379,49.03269571972898,33.54726318052292,51.50141950943356,59.2271430590954,50.016149681670406
4380,4380,82.86144213543363,33.55079866740402,65.47009931066694,59.2145261688239,55.1076211955826
4381,4381,103.84258372329114,33.56205423541772,51.87830867829942,59.24375597842416,52.14768618257218
4382,4382,42.2756835350641,33.578092694908335,47.64899028338769,59.298816259590666,49.40490945989969
4383,4383,56.88992666251752,33.58007708706899,44.37181455285712,43.38666665950531,40.281381670996346
4384,4384,4.098613732613124,33.58539411480062,9.470151223441935,5.775232667605261,14.397763485093657
4385,4385,44.7077463585995,33.57866964949111,35.633282373253834,27.77996631675267,30.107901179970437
4386,4386,36.74646282489282,33.581207058681514,39.16816277179949,43.46382814523681,35.554591519749714
4387,4387,55.279967645480376,33.581928566720315,39.45453893875667,27.81154799593522,31.28656194056751
4388,4388,48.7936843552494,33.58687342521593,28.21183082862488,27.862699615394337,28.169116104747538
4389,4389,54.85368976202174,33.59033818049732,41.86284739101849,27.901604791490723,33.13159817817633
4390,4390,27.05267688371591,33.59518176855689,30.94218807805534,43.425661296825766,29.810849353946637
4391,4391,12.86744908853072,33.5936917879409,15.178855234856808,14.620556513777736,18.97986626421926
4392,4392,37.55641655922763,33.58897269807309,41.150593028288014,43.33315856002854,36.07879120002961
4393,4393,51.53508128628165,33.58987582665519,46.5205326130673,43.30070495328246,40.543452984327146
4394,4394,117.3555173407927,33.593959851566346,57.393801573369544,43.34670705570145,45.03461567277219
4395,4395,11.288233463702886,33.61301822642169,13.002264706364164,14.61507805307384,20.935937269985942
4396,4396,0.6883636550428269,33.607939794947,9.38586565346157,5.76616986255125,17.253903163353506
4397,4397,93.07970220624443,33.60045296844259,51.42507122453317,43.75786711284085,43.69261456753316
4398,4398,25.707067203436445,33.61397712697779,28.298772772058456,27.951608659710633,29.22765271256409
4399,4399,96.32002579113886,33.612179693487555,67.31478291576971,59.27782596030025,59.83997538363123
4400,4400,37.70169909410038,33.626431476691565,43.931444859137706,44.03036343932374,41.65734464435848
4401,4401,34.553466785421875,33.62735746342581,39.160175623050264,43.995590558306034,37.94205833845799
4402,4402,22.9773295795,33.62756784718819,30.124751981525385,43.943994253536175,30.68524662754557
4403,4403,53.1120325138304,33.62514898771336,46.71337524529325,59.32344443299832,50.65964604608501
4404,4404,44.94853874433572,33.629573802319655,25.55861375637021,27.947452101458275,29.430778888107977
4405,4405,38.2976732507444,33.63214337438367,24.235181110223678,27.97887740024363,27.069508740678117
4406,4406,65.8383975594811,33.6332022781232,57.78426508381115,59.31580431993662,48.85579240647135
4407,4407,1.5525356537346262,33.640510014742524,8.67693390501292,5.738869829177548,16.862761908034507
4408,4408,44.95664930336096,33.63323052872596,47.162726950676905,59.323817333744415,49.22398510268333
4409,4409,20.1275658882754,33.635798779752186,23.45643459638385,27.99791576897149,26.876125137576814
4410,4410,49.419768092541375,33.63273568839357,35.67610648534442,43.83004498900337,34.22491255793128
4411,4411,15.259880938021244,33.63631470276767,16.58051573593054,5.716483015405126,20.021385170638467
4412,4412,8.659922345755483,33.63214959991981,14.314718404073762,14.604714051237792,19.822760249986697
4413,4413,24.63452995393492,33.62649081286924,29.58740494526772,43.860259708481955,30.22942224062198
4414,4414,62.24346235994371,33.624453667228345,48.9408732701189,43.756895570016646,43.04649132023756
4415,4415,14.626654874407023,33.6309358889028,15.209680604319558,14.586251965195922,21.100655773043577
4416,4416,23.350421878886284,33.62663238323828,33.48434872000435,27.983421570296176,32.24156609349981
4417,4417,30.25534488831012,33.62430586965341,22.40187695744011,27.97490502674579,24.779771447841796
4418,4418,75.99292117775764,33.6235433162398,48.58445979797508,59.30618890671327,53.182559176466555
4419,4419,77.04321653876335,33.63313131756623,45.41954429300084,43.85575421595208,39.08792913805958
4420,4420,81.70529075665581,33.642952603815374,56.73267309562547,59.326638333516016,52.96289966230025
4421,4421,66.2277523042521,33.65382397639009,56.56777461996863,59.354029584951924,46.001303265475606
4422,4422,86.08787310340634,33.66119031024986,54.04057429236202,59.36243266896085,53.81579759929114
4423,4423,47.17122270549324,33.67304350554562,33.55534594931038,44.03228327086065,34.71205577777272
4424,4424,40.79072274552223,33.67609463104289,47.92470829256726,59.3950644643631,48.1189083838772
4425,4425,39.612833861981,33.67770245660549,33.43741868723381,27.97908932006976,32.71382901512491
4426,4426,24.686094920549607,33.6790434261955,17.151881007536446,14.586377051602149,23.034622912103547
4427,4427,33.48988357976067,33.6770120395893,41.29886709845019,44.04889141601744,39.55428209861401
4428,4428,23.12695958809844,33.67696977932285,21.01315394425727,28.000396544505495,25.322346815217873
4429,4429,23.55542870320688,33.67458774947611,14.27530075669068,14.617549020333469,20.828638811400438
4430,4430,44.45797482163356,33.67230351492842,50.15353372218031,43.99331769056346,42.17309333233289
4431,4431,14.034145331404703,33.67473765424386,15.737623142794256,14.645050188588463,21.142852393606066
4432,4432,63.13150048516852,33.67030611265478,60.56749454657355,59.37237624275476,55.70655394579187
4433,4433,24.75389248152624,33.676951994534434,28.554959212418943,27.991487153360328,30.006041580398296
4434,4434,31.914671655561083,33.674939576962714,34.394315699415294,43.99575045041199,32.0716014894729
4435,4435,78.66778354390453,33.67454267326003,53.59044256062935,43.932828165022144,42.41756023653917
4436,4436,6.345119284530474,33.68468542368172,10.152804920839333,5.767245770312659,17.626499954854737
4437,4437,71.31238996821699,33.67852370041394,49.178928281957454,59.376954956813734,47.0819911559996
4438,4438,29.3655122870558,33.68700361620209,32.90753922336661,27.98557913388618,33.59431050180497
4439,4439,51.74143988877496,33.68603008808108,52.72863645117283,59.39147495074488,52.45689110450361
4440,4440,21.51452406867741,33.690096621819976,19.57975804223431,27.98809267332729,26.198532134289238
4441,4441,54.65723809052182,33.68735499323336,53.66919999419972,44.11280202708889,42.990568537808365
4442,4442,32.92769004867211,33.69207581338134,30.36114046328096,27.976322548591565,31.52931035014469
4443,4443,30.38019313653725,33.69190377067039,32.16339570132742,44.16715479030246,33.59607382880957
4444,4444,10.632422329458398,33.69115856125677,14.522582944292811,14.643176247308759,21.04500219365018
4445,4445,49.3715963625836,33.685970994050514,52.0495784761495,59.38217964690288,52.82042588885243
4446,4446,42.85066290897207,33.68949902494762,27.209508782893813,27.985308696504596,29.55663498992093
4447,4447,65.48920590325909,33.69155910227706,41.36772880671498,44.09645242284726,40.66884737791812
4448,4448,11.740372399838074,33.698707853806056,16.368565970609296,14.630910944807688,21.12954842424589
4449,4449,49.15022242444599,33.693772287284595,28.665442774131797,28.012238686019934,31.612196104322475
4450,4450,90.01524215434551,33.69724564686598,47.689016662067644,44.20559912427793,43.69735883233106
4451,4451,36.49911528271765,33.70989853307301,30.680440106941344,44.438135383313806,31.841084589438363
4452,4452,28.04840865780756,33.71052504177688,21.019999957676543,28.05046288807857,24.004642765674394
4453,4453,33.748221878972664,33.70925351328284,30.03411926216981,44.398039322199686,31.290079375826053
4454,4454,41.2673370521149,33.70926226235461,49.91091473340013,44.344522651630705,45.65354310372644
4455,4455,66.35609538393479,33.710958799905626,43.756721529782,44.32913672363313,40.74887645791176
4456,4456,61.563740037765946,33.71828490775662,47.25124506420388,44.438723582639604,42.411219664164456
4457,4457,28.883883255606825,33.72453248575303,35.57113406700858,44.523500891823396,37.769295856876056
4458,4458,44.823019739767446,33.72344665147081,36.49946485929605,28.050459180081692,35.526984155924886
4459,4459,12.87867061082788,33.725935903116536,14.302975980923584,14.622098327292537,19.880756696024775
4460,4460,22.85752005311264,33.721261628387325,26.893132309609612,28.080680009918964,31.96375917003322
4461,4461,41.04806984426786,33.7188263579154,27.855374289210623,28.07128583733478,30.421952227498515
4462,4462,55.50755778599223,33.72046894946321,53.0642777592076,59.37003088078113,54.11451535941823
4463,4463,28.443633944812245,33.725350663296176,20.54884949878205,28.094583474690136,26.189676922157457
4464,4464,20.280926875300896,33.7241674830277,20.262056361646085,28.095209013167057,26.53722974863987
4465,4465,10.74246247442619,33.72115667886023,13.433298453908339,14.616799154902067,18.731047214238757
4466,4466,61.49372213964476,33.7160114271351,34.42850250054554,28.08122997535334,34.52408601008392
4467,4467,24.777421052887966,33.72222985353145,28.321217328508517,28.140895139932432,30.38009183772606
4468,4468,45.61784490763024,33.72022788200042,27.76594350001373,28.13489964245107,33.31901020295711
4469,4469,42.01399841964247,33.72289013687302,56.61620098255706,59.36534909521169,52.926758245679
4470,4470,9.41744236524049,33.724744970940755,9.981145131016504,5.770303302133917,18.0506518025591
4471,4471,52.47172257052721,33.719308311892284,41.28149108231034,44.446458440413465,38.76270691584704
4472,4472,66.47523127750776,33.72350160667284,43.55356777664405,44.48579797046304,42.42382323679729
4473,4473,43.61158307343005,33.73082370139022,44.273235963306334,44.59306349879009,43.45310936978184
4474,4474,46.810567833266944,33.733032185827426,48.29401100135284,44.58829903070581,44.923878224524834
4475,4475,2.108016716083735,33.73595454016205,8.710482584487819,5.78949877088711,17.697917651073418
4476,4476,12.120906742316173,33.72888842357937,15.567212532410979,14.605058740718807,21.794571942648624
4477,4477,9.833307955674735,33.72406198139012,10.916346456273612,5.7702239957310715,16.925236345122638
4478,4478,45.98552708672506,33.71872684203645,33.74842597629925,28.166008085983417,33.94551961003177
4479,4479,9.54981367369492,33.72146557841616,10.669003725481966,14.597553749787076,17.441997378724874
4480,4480,39.86609247084614,33.71607012040171,34.24757550067113,44.599034628785816,35.48404658880019
4481,4481,51.50170188967277,33.71744258689366,43.60011427791112,44.57628009918034,38.828027697093816
4482,4482,42.19615907512943,33.72141051623386,46.03480259598429,44.60941608860853,42.44329541665499
4483,4483,30.295686238567097,33.72330093527444,36.708435501964956,28.197659096641928,35.01882679833012
4484,4484,17.478963958388075,33.72253652521719,13.88790051832115,14.582349713413304,18.47358090260224
4485,4485,79.0356736094719,33.71891476990686,60.26450559860011,59.34434261739623,54.829647994219584
4486,4486,80.9248929092566,33.729016588640604,47.02724351689157,59.36815317482316,51.13507404291942
4487,4487,50.76387282991551,33.73953494752641,60.172905920454845,59.39418788464736,54.110502899886214
4488,4488,7.66588128327953,33.74332824919361,11.678644727572483,5.791385891355778,17.954438687796518
4489,4489,39.412321719065005,33.737519060740524,31.056465584144995,44.59792438854435,31.938407441584527
4490,4490,41.12787247008539,33.738782936610974,30.01805604975793,28.201379002921936,32.168630363490436
4491,4491,22.481861237950675,33.740428247128335,25.801162090350594,28.22425775242134,27.32359879521944
4492,4492,33.50269384420666,33.73792188759824,37.73646122055998,44.57334807257525,36.42650750284652
4493,4493,4.3880498703540125,33.73786953325963,6.5121529275450225,5.801098302712895,15.081271883518394
4494,4494,24.076121015977662,33.73133864325898,31.410377334090654,44.521128005460305,31.612946386189705
4495,4495,18.179754239295768,33.72919065268562,21.200252013328324,28.214112175540652,25.886105060302704
4496,4496,70.12697153474352,33.72573214814527,59.923060336906886,59.38377737191547,56.90364761067688
4497,4497,26.77486675457137,33.73382670882719,27.490550041155153,28.196414895229815,30.41699007575049
4498,4498,46.17188188708796,33.732279585671506,47.077943403856196,59.396720979340564,47.74131734031767
4499,4499,20.046968826131486,33.735044556176376,22.067690449633282,28.193912169630064,27.34243836264683
4500,4500,124.57518413513068,33.7320027615697,61.99998527419747,59.38080661220187,57.98689318905752
4501,4501,18.03902906975766,33.75218565012193,20.258772064061205,14.591048254689504,25.42785911756351
4502,4502,38.83240464431413,33.74869538877578,39.03404479967587,28.179594167268906,35.37507504755866
4503,4503,30.19669247077158,33.749824349303324,31.92986304743338,44.425142057152875,31.495860122754216
4504,4504,36.57507644126276,33.74903546567133,45.63455209123468,59.459165239032316,42.90889147642163
4505,4505,34.29459430836853,33.749662777763575,31.938626828179988,28.198283308456705,31.87281719239119
4506,4506,24.862983703813786,33.74978371241306,20.67129858853951,28.2089598601203,24.26077841573867
4507,4507,78.34607203589974,33.74781193517574,67.33450548231433,59.431693343716866,58.603376143634975
4508,4508,30.305877999336563,33.75770507184404,30.731708909496728,28.203110251455428,31.67796188254053
4509,4509,93.97635457880054,33.756939530244466,52.07793487453967,59.45437245485857,48.49745316887982
4510,4510,33.950928372287265,33.770291950432615,37.93227305599911,44.35865397497352,38.72345743576184
4511,4511,31.45750255978172,33.770331993975475,33.65748921535567,28.20678000319693,36.02791232049195
4512,4512,18.302314988814302,33.769819398799456,13.631907982208645,5.793814547906922,17.58065184971694
4513,4513,50.45785361480108,33.766392076749824,47.50784983682527,44.31024594891451,43.750662541790845
4514,4514,28.1785493330743,33.77008978643924,29.470252845013157,28.212443282912233,30.814063831332145
4515,4515,57.22376706663537,33.76885135001547,63.75069542519637,59.49571614602497,57.85886899374529
4516,4516,100.86623000514868,33.77404508688806,61.71250362828995,59.492998503585504,57.04955024286774
4517,4517,60.33799361740182,33.78889834899084,45.28918618865934,59.54242888769729,46.75781393554219
4518,4518,55.57936246587551,33.79477464276428,32.15201882498322,28.212384336912514,32.814588481072576
4519,4519,65.96011684205679,33.79959530835913,53.31221827018149,59.54337824894992,47.86012710018415
4520,4520,46.02407539734126,33.80671046799048,52.63483371609403,59.55102632832192,53.048224598394725
4521,4521,65.25130748759176,33.80941282696622,43.64375138341806,44.33870709551584,40.28797033268811
4522,4522,23.85291873437137,33.8163659217607,31.118027696177002,32.944190830907104,34.39582531613591
4523,4523,25.473482379541306,33.814163081347836,33.08656336073717,32.04942329385494,39.20928579381322
4524,4524,16.16930305535826,33.812319429556986,15.378559805250424,19.91013304104655,24.131278554862842
4525,4525,19.00236887147318,33.80842042041352,17.095728149645666,19.9040305451482,25.805214240093054
4526,4526,29.30118352488392,33.80514908776903,39.67369589443963,31.997644231537514,40.77485954160377
4527,4527,19.690464274823363,33.80415417600343,30.20088666430865,25.452722282442473,39.234651602727475
4528,4528,6.069482512815805,33.80103719501819,9.877871359553676,10.988753800671423,17.436633217929835
4529,4529,23.438434331775756,33.794914087338306,36.08812450755822,19.90256204079368,36.9838676038976
4530,4530,22.147975582848723,33.792627888716765,26.980925244479288,25.419024867193237,35.96493132005822
4531,4531,23.356333342484778,33.790057892621896,25.137983710122306,25.400007138795885,33.66006053451577
4532,4532,32.62139201656571,33.787755658608184,32.32810836587406,31.976578132266784,38.59229403788297
4533,4533,16.605412422953925,33.78749835359119,12.579080948235053,10.965103457941348,20.836996410006442
4534,4534,38.60222642207269,33.78370874487248,25.454345849523783,25.388193995464608,31.832645553673856
4535,4535,35.41688932188603,33.78477126255213,33.27285884758595,31.60400580586464,40.95862291225081
4536,4536,31.40095800293529,33.7851310769391,28.048840477771893,19.908311426632675,34.711738411589536
4537,4537,21.42868262323608,33.7846055814412,17.09795632282939,19.926968320425374,24.5962920948818
4538,4538,103.87912237063436,33.78188281305023,48.60172751735438,39.280400127563674,55.30596207131297
4539,4539,32.7025660238334,33.79732613527045,36.43070090512812,31.642134641024857,43.8320753242711
4540,4540,63.67950100148098,33.79708499868203,44.78980056706655,39.336719850530606,55.284476859765284
4541,4541,46.29289888484488,33.80366557917153,29.02117843223315,25.464136710560055,36.59304883232254
4542,4542,5.839464111875408,33.80641530028682,8.013818510152282,5.857960704014139,15.672040452341719
4543,4543,24.49194062853765,33.80025924675647,20.493919685419854,19.92940221718844,27.061038295847588
4544,4544,51.44290005923612,33.798210761145064,33.73143842482524,31.652633961646725,40.25838017617416
4545,4545,46.82479628343153,33.802092981012635,31.19950324949836,31.98157668950941,39.64672022487518
4546,4546,41.00567761173464,33.804957631981054,30.637160465506078,32.095755301770346,36.327825677920984
4547,4547,62.64734025055464,33.80654125194581,51.91166970897123,39.3579243637283,55.58419088856421
4548,4548,46.54205184749592,33.812882676527735,51.26048775240106,39.37819365518768,57.08176779537014
4549,4549,68.45352704910187,33.815680911122364,49.76591449624668,39.384423097094036,56.01689116441406
4550,4550,11.61315376622014,33.823293624559284,14.11115052658187,10.992090582175859,23.422395921963556
4551,4551,39.539518071492246,33.81841334772818,28.83083404590622,32.16376997589221,34.67636379857669
4552,4552,19.8108351688311,33.8196701809276,25.287004300975646,19.936784965426867,32.207533050325225
4553,4553,21.033561586981744,33.816593344772954,26.89839265236822,19.936581492411364,33.933464414711494
4554,4554,24.096906793040105,33.81378635492715,32.93562763019358,31.84665617828976,42.09653877063999
4555,4555,14.425440838505304,33.811653121214334,11.502189883241925,10.995048025909403,18.417287012519516
4556,4556,22.753815224285017,33.807398026332265,19.880072771866807,19.938350815144542,27.457386984913214
4557,4557,32.258631426401834,33.80497239920871,32.30331136955629,32.21964685540433,39.368702163725686
4558,4558,33.36915167812597,33.804633140548596,32.71702387256966,25.583158208698826,38.128090152930675
4559,4559,28.10066342203692,33.80453761928024,38.725067494247575,39.40967861746937,50.40354709945833
4560,4560,43.47081552077238,33.80328676967558,38.58206113774191,39.39986176400111,51.31122676273461
4561,4561,39.03735240000771,33.805406376943964,34.44618737488531,39.40339251313968,45.369226809215654
4562,4562,78.30730962369852,33.80655323052201,49.412668791897,39.40307532066729,52.01077848590424
4563,4563,39.23174650309111,33.81630575219486,40.80489200382186,39.436758640410176,51.04281342500767
4564,4564,66.58865259454727,33.81749230801232,39.84738982016232,39.436581294270624,50.34911058998325
4565,4565,22.335942054826173,33.82467109449349,30.00728812113445,19.94288457425749,34.482855836857595
4566,4566,31.55511867303311,33.82215494709102,27.210641517762284,19.94673193355101,32.8894271871191
4567,4567,25.76559069850538,33.82165855202335,34.99921154499714,31.771415892996075,40.19788540150872
4568,4568,17.360778406710782,33.81989496448974,16.351695472653134,19.965364978076664,25.705731863279876
4569,4569,10.794516736155511,33.816292618996684,18.201504844765793,11.01130581175109,20.24141574078378
4570,4570,10.920940565244672,33.81125503127615,10.714297494025379,11.010283221771866,18.118508977309173
4571,4571,37.5037801109595,33.806247305512414,45.24735809420538,39.46004894448694,50.25010866673104
4572,4572,30.855339039012524,33.80705603972183,23.55882657550267,19.961190961135372,30.09421409699631
4573,4573,89.65228335272086,33.80641057350694,53.94451651601017,39.458359593162655,56.34407119833196
4574,4574,12.55056353781939,33.8186199903804,17.862073281842964,21.182086092753035,27.56002629471283
4575,4575,20.381883106005112,33.813971234871644,28.297620670617306,21.164103754096924,32.91201710126556
4576,4576,28.798320980563997,33.8110359009274,28.039707504085136,21.1624775157433,33.68428020702554
4577,4577,37.09847040893776,33.80994070430945,40.89181288103645,39.50166755154019,49.98428498976743
4578,4578,20.8592490437704,33.81065903757826,25.765388889327866,25.627396807956934,32.42967840931397
